frame,time(s),R knee (deg)
1197,4.9875,32.428
1198,4.991666667,32.428
1199,4.995833333,32.209
1200,5,32.137
1201,5.004166667,31.692
1202,5.008333333,31.22
1203,5.0125,31.373
1204,5.016666667,31.373
1205,5.020833333,31.153
1206,5.025,30.857
1207,5.029166667,31.112
1208,5.033333333,30.796
1209,5.0375,30.796
1210,5.041666667,30.796
1211,5.045833333,30.576
1212,5.05,30.604
1213,5.054166667,30.261
1214,5.058333333,30.167
1215,5.0625,30.167
1216,5.066666667,29.947
1217,5.070833333,29.947
1218,5.075,29.726
1219,5.079166667,29.726
1220,5.083333333,29.635
1221,5.0875,29.381
1222,5.091666667,29.381
1223,5.095833333,29.161
1224,5.1,29.161
1225,5.104166667,29.39
1226,5.108333333,29.39
1227,5.1125,28.63
1228,5.116666667,28.773
1229,5.120833333,28.773
1230,5.125,28.773
1231,5.129166667,28.78
1232,5.133333333,28.466
1233,5.1375,28.474
1234,5.141666667,28.252
1235,5.145833333,28.231
1236,5.15,28.231
1237,5.154166667,28.009
1238,5.158333333,28.009
1239,5.1625,27.706
1240,5.166666667,27.706
1241,5.170833333,27.483
1242,5.175,27.404
1243,5.179166667,27.182
1244,5.183333333,27.182
1245,5.1875,26.959
1246,5.191666667,26.959
1247,5.195833333,26.959
1248,5.2,27.42
1249,5.204166667,27.486
1250,5.208333333,27.119
1251,5.2125,27.186
1252,5.216666667,27.186
1253,5.220833333,27.649
1254,5.225,27.649
1255,5.229166667,27.418
1256,5.233333333,27.195
1257,5.2375,27.649
1258,5.241666667,27.657
1259,5.245833333,27.543
1260,5.25,27.582
1261,5.254166667,27.582
1262,5.258333333,27.813
1263,5.2625,27.813
1264,5.266666667,27.359
1265,5.270833333,27.582
1266,5.275,27.82
1267,5.279166667,27.785
1268,5.283333333,28.043
1269,5.2875,27.813
1270,5.291666667,27.82
1271,5.295833333,27.82
1272,5.3,28.274
1273,5.304166667,28.274
1274,5.308333333,27.82
1275,5.3125,28.051
1276,5.316666667,28.496
1277,5.320833333,28.274
1278,5.325,28.504
1279,5.329166667,28.051
1280,5.333333333,28.816
1281,5.3375,28.816
1282,5.341666667,28.816
1283,5.345833333,28.816
1284,5.35,28.972
1285,5.354166667,29.047
1286,5.358333333,29.047
1287,5.3625,28.898
1288,5.366666667,28.719
1289,5.370833333,28.719
1290,5.375,28.676
1291,5.379166667,28.719
1292,5.383333333,29.172
1293,5.3875,29.172
1294,5.391666667,28.95
1295,5.395833333,28.95
1296,5.4,28.907
1297,5.404166667,28.907
1298,5.408333333,28.907
1299,5.4125,28.907
1300,5.416666667,28.95
1301,5.420833333,28.907
1302,5.425,28.95
1303,5.429166667,28.907
1304,5.433333333,28.95
1305,5.4375,28.98
1306,5.441666667,28.98
1307,5.445833333,28.98
1308,5.45,28.98
1309,5.454166667,28.98
1310,5.458333333,28.98
1311,5.4625,28.98
1312,5.466666667,28.98
1313,5.470833333,28.98
1314,5.475,28.98
1315,5.479166667,28.907
1316,5.483333333,28.907
1317,5.4875,28.907
1318,5.491666667,28.937
1319,5.495833333,28.485
1320,5.5,28.485
1321,5.504166667,28.485
1322,5.508333333,28.454
1323,5.5125,28.454
1324,5.516666667,28.454
1325,5.520833333,27.959
1326,5.525,28
1327,5.529166667,27.99
1328,5.533333333,28.214
1329,5.5375,28.214
1330,5.541666667,28.214
1331,5.545833333,27.689
1332,5.55,27.689
1333,5.554166667,27.689
1334,5.558333333,27.689
1335,5.5625,27.689
1336,5.566666667,27.681
1337,5.570833333,26.998
1338,5.575,26.998
1339,5.579166667,27.07
1340,5.583333333,26.998
1341,5.5875,27.07
1342,5.591666667,27.33
1343,5.595833333,27.33
1344,5.6,27.33
1345,5.604166667,27.33
1346,5.608333333,27.33
1347,5.6125,26.803
1348,5.616666667,27.026
1349,5.620833333,27.026
1350,5.625,27.026
1351,5.629166667,27.026
1352,5.633333333,27.062
1353,5.6375,27.062
1354,5.641666667,27.062
1355,5.645833333,27.062
1356,5.65,27.285
1357,5.654166667,27.285
1358,5.658333333,27.285
1359,5.6625,27.285
1360,5.666666667,27.054
1361,5.670833333,27.359
1362,5.675,26.673
1363,5.679166667,26.673
1364,5.683333333,26.896
1365,5.6875,27.311
1366,5.691666667,26.822
1367,5.695833333,26.857
1368,5.7,26.857
1369,5.704166667,26.857
1370,5.708333333,26.857
1371,5.7125,26.862
1372,5.716666667,26.862
1373,5.720833333,26.862
1374,5.725,26.862
1375,5.729166667,26.862
1376,5.733333333,26.788
1377,5.7375,26.788
1378,5.741666667,26.334
1379,5.745833333,26.334
1380,5.75,26.334
1381,5.754166667,26.334
1382,5.758333333,26.557
1383,5.7625,26.557
1384,5.766666667,26.334
1385,5.770833333,26.334
1386,5.775,26.334
1387,5.779166667,26.103
1388,5.783333333,26.103
1389,5.7875,26.261
1390,5.791666667,25.88
1391,5.795833333,26.03
1392,5.8,25.808
1393,5.804166667,25.808
1394,5.808333333,25.88
1395,5.8125,25.88
1396,5.816666667,25.808
1397,5.820833333,25.585
1398,5.825,25.656
1399,5.829166667,25.656
1400,5.833333333,25.617
1401,5.8375,25.617
1402,5.841666667,25.393
1403,5.845833333,25.393
1404,5.85,25.393
1405,5.854166667,25.393
1406,5.858333333,25.393
1407,5.8625,25.393
1408,5.866666667,25.393
1409,5.870833333,25.393
1410,5.875,25.169
1411,5.879166667,25.393
1412,5.883333333,25.393
1413,5.8875,25.393
1414,5.891666667,25.393
1415,5.895833333,25.393
1416,5.9,25.393
1417,5.904166667,25.361
1418,5.908333333,25.393
1419,5.9125,25.324
1420,5.916666667,25.393
1421,5.920833333,25.361
1422,5.925,25.324
1423,5.929166667,25.361
1424,5.933333333,25.324
1425,5.9375,25.361
1426,5.941666667,25.068
1427,5.945833333,25.291
1428,5.95,25.291
1429,5.954166667,25.291
1430,5.958333333,25.291
1431,5.9625,25.291
1432,5.966666667,25.291
1433,5.970833333,25.522
1434,5.975,25.522
1435,5.979166667,25.522
1436,5.983333333,25.291
1437,5.9875,25.291
1438,5.991666667,25.522
1439,5.995833333,25.299
1440,6,25.522
1441,6.004166667,25.361
1442,6.008333333,25.368
1443,6.0125,25.592
1444,6.016666667,25.361
1445,6.020833333,25.592
1446,6.025,25.592
1447,6.029166667,25.592
1448,6.033333333,25.592
1449,6.0375,25.592
1450,6.041666667,25.592
1451,6.045833333,25.133
1452,6.05,25.589
1453,6.054166667,25.592
1454,6.058333333,25.589
1455,6.0625,25.592
1456,6.066666667,25.589
1457,6.070833333,25.812
1458,6.075,25.361
1459,6.079166667,25.816
1460,6.083333333,25.816
1461,6.0875,25.356
1462,6.091666667,25.816
1463,6.095833333,25.816
1464,6.1,25.361
1465,6.104166667,25.361
1466,6.108333333,25.394
1467,6.1125,25.816
1468,6.116666667,25.816
1469,6.120833333,25.816
1470,6.125,25.779
1471,6.129166667,25.394
1472,6.133333333,25.464
1473,6.1375,25.394
1474,6.141666667,25.393
1475,6.145833333,25.393
1476,6.15,25.393
1477,6.154166667,25.393
1478,6.158333333,25.393
1479,6.1625,25.393
1480,6.166666667,25.617
1481,6.170833333,25.393
1482,6.175,25.617
1483,6.179166667,25.617
1484,6.183333333,25.617
1485,6.1875,25.617
1486,6.191666667,25.617
1487,6.195833333,25.617
1488,6.2,26.072
1489,6.204166667,25.617
1490,6.208333333,26.072
1491,6.2125,26.072
1492,6.216666667,26.072
1493,6.220833333,26.295
1494,6.225,26.072
1495,6.229166667,26.072
1496,6.233333333,26.072
1497,6.2375,26.295
1498,6.241666667,26.301
1499,6.245833333,26.301
1500,6.25,26.295
1501,6.254166667,26.295
1502,6.258333333,26.749
1503,6.2625,26.408
1504,6.266666667,26.822
1505,6.270833333,27.315
1506,6.275,26.862
1507,6.279166667,27.085
1508,6.283333333,27.085
1509,6.2875,27.315
1510,6.291666667,27.085
1511,6.295833333,27.315
1512,6.3,27.538
1513,6.304166667,27.538
1514,6.308333333,27.538
1515,6.3125,27.99
1516,6.316666667,27.99
1517,6.320833333,27.99
1518,6.325,28.247
1519,6.329166667,28.247
1520,6.333333333,28.247
1521,6.3375,28.325
1522,6.341666667,28.325
1523,6.345833333,28.856
1524,6.35,29.078
1525,6.354166667,29.078
1526,6.358333333,29.078
1527,6.3625,29.078
1528,6.366666667,29.078
1529,6.370833333,29.759
1530,6.375,29.759
1531,6.379166667,29.759
1532,6.383333333,29.759
1533,6.3875,29.98
1534,6.391666667,30.429
1535,6.395833333,30.429
1536,6.4,30.429
1537,6.404166667,30.512
1538,6.408333333,30.512
1539,6.4125,30.961
1540,6.416666667,30.961
1541,6.420833333,31.265
1542,6.425,31.18
1543,6.429166667,31.265
1544,6.433333333,31.347
1545,6.4375,31.841
1546,6.441666667,32.061
1547,6.445833333,32.291
1548,6.45,32.061
1549,6.454166667,32.279
1550,6.458333333,32.727
1551,6.4625,32.816
1552,6.466666667,32.816
1553,6.470833333,32.816
1554,6.475,33.263
1555,6.479166667,33.571
1556,6.483333333,33.615
1557,6.4875,34.062
1558,6.491666667,34.279
1559,6.495833333,34.372
1560,6.5,35.047
1561,6.504166667,35.047
1562,6.508333333,35.047
1563,6.5125,35.803
1564,6.516666667,35.803
1565,6.520833333,36.247
1566,6.525,36.247
1567,6.529166667,36.441
1568,6.533333333,37.099
1569,6.5375,37.099
1570,6.541666667,37.149
1571,6.545833333,37.414
1572,6.55,37.414
1573,6.554166667,37.515
1574,6.558333333,38.171
1575,6.5625,38.171
1576,6.566666667,38.715
1577,6.570833333,38.715
1578,6.575,38.715
1579,6.579166667,39.472
1580,6.583333333,39.472
1581,6.5875,40.244
1582,6.591666667,40.244
1583,6.595833333,41.001
1584,6.6,41.001
1585,6.604166667,41.548
1586,6.608333333,41.548
1587,6.6125,41.983
1588,6.616666667,42.095
1589,6.620833333,42.852
1590,6.625,42.852
1591,6.629166667,43.4
1592,6.633333333,43.517
1593,6.6375,44.218
1594,6.641666667,44.275
1595,6.645833333,44.993
1596,6.65,45.111
1597,6.654166667,45.543
1598,6.658333333,46.094
1599,6.6625,46.3
1600,6.666666667,46.85
1601,6.670833333,46.973
1602,6.675,47.302
1603,6.679166667,47.302
1604,6.683333333,47.856
1605,6.6875,48.125
1606,6.691666667,48.613
1607,6.695833333,49.233
1608,6.7,49.233
1609,6.704166667,49.88
1610,6.708333333,50.01
1611,6.7125,50.433
1612,6.716666667,50.987
1613,6.720833333,51.32
1614,6.725,51.461
1615,6.729166667,52.017
1616,6.733333333,52.772
1617,6.7375,52.909
1618,6.741666667,53.328
1619,6.745833333,54.104
1620,6.75,54.243
1621,6.754166667,54.659
1622,6.758333333,55.215
1623,6.7625,55.628
1624,6.766666667,55.77
1625,6.770833333,56.186
1626,6.775,56.743
1627,6.779166667,56.889
1628,6.783333333,57.493
1629,6.7875,57.641
1630,6.791666667,58.21
1631,6.795833333,58.984
1632,6.8,59.135
1633,6.804166667,59.693
1634,6.808333333,60.25
1635,6.8125,60.25
1636,6.816666667,60.523
1637,6.820833333,61.268
1638,6.825,61.423
1639,6.829166667,61.981
1640,6.833333333,62.538
1641,6.8375,62.697
1642,6.841666667,63.396
1643,6.845833333,63.953
1644,6.85,64.509
1645,6.854166667,64.852
1646,6.858333333,65.411
1647,6.8625,65.756
1648,6.866666667,65.756
1649,6.870833333,66.314
1650,6.875,67.05
1651,6.879166667,67.606
1652,6.883333333,67.774
1653,6.8875,68.562
1654,6.891666667,69.117
1655,6.895833333,69.385
1656,6.9,69.844
1657,6.904166667,70.288
1658,6.908333333,70.288
1659,6.9125,70.847
1660,6.916666667,71.428
1661,6.920833333,71.604
1662,6.925,72.331
1663,6.929166667,72.747
1664,6.933333333,72.925
1665,6.9375,73.648
1666,6.941666667,74.243
1667,6.945833333,74.53
1668,6.95,75.086
1669,6.954166667,75.434
1670,6.958333333,75.912
1671,6.9625,76.096
1672,6.966666667,76.65
1673,6.970833333,77.203
1674,6.975,77.958
1675,6.979166667,77.975
1676,6.983333333,78.716
1677,6.9875,79.267
1678,6.991666667,79.458
1679,6.995833333,79.93
1680,7,80.045
1681,7.004166667,80.428
1682,7.008333333,80.98
1683,7.0125,81.53
1684,7.016666667,81.646
1685,7.020833333,82.592
1686,7.025,82.828
1687,7.029166667,83.575
1688,7.033333333,84.123
1689,7.0375,84.322
1690,7.041666667,84.67
1691,7.045833333,85.016
1692,7.05,85.459
1693,7.054166667,86.005
1694,7.058333333,86.208
1695,7.0625,86.753
1696,7.066666667,86.938
1697,7.070833333,87.484
1698,7.075,88.27
1699,7.079166667,88.683
1700,7.083333333,88.949
1701,7.0875,89.7
1702,7.091666667,89.909
1703,7.095833333,90.37
1704,7.1,90.79
1705,7.104166667,91.053
1706,7.108333333,91.593
1707,7.1125,91.886
1708,7.116666667,92.213
1709,7.120833333,93.076
1710,7.125,93.228
1711,7.129166667,93.638
1712,7.133333333,94.175
1713,7.1375,94.651
1714,7.141666667,94.868
1715,7.145833333,95.138
1716,7.15,95.575
1717,7.154166667,96.111
1718,7.158333333,96.425
1719,7.1625,96.865
1720,7.166666667,97.452
1721,7.170833333,97.895
1722,7.175,98.426
1723,7.179166667,98.649
1724,7.183333333,99.252
1725,7.1875,99.591
1726,7.191666667,100.286
1727,7.195833333,100.812
1728,7.2,100.85
1729,7.204166667,101.187
1730,7.208333333,101.414
1731,7.2125,102.116
1732,7.216666667,102.345
1733,7.220833333,102.64
1734,7.225,102.869
1735,7.229166667,103.62
1736,7.233333333,103.765
1737,7.2375,104.7
1738,7.241666667,104.931
1739,7.245833333,105.262
1740,7.25,105.728
1741,7.254166667,104.897
1742,7.258333333,106.391
1743,7.2625,106.859
1744,7.266666667,107.436
1745,7.270833333,107.907
1746,7.275,107.813
1747,7.279166667,108.143
1748,7.283333333,108.774
1749,7.2875,108.921
1750,7.291666667,109.336
1751,7.295833333,109.431
1752,7.3,109.583
1753,7.304166667,110.57
1754,7.308333333,110.81
1755,7.3125,111.469
1756,7.316666667,111.865
1757,7.320833333,112.106
1758,7.325,112.702
1759,7.329166667,113.028
1760,7.333333333,112.926
1761,7.3375,113.348
1762,7.341666667,113.925
1763,7.345833333,114.249
1764,7.35,114.652
1765,7.354166667,114.904
1766,7.358333333,115.393
1767,7.3625,115.638
1768,7.366666667,115.638
1769,7.370833333,116.114
1770,7.375,116.52
1771,7.379166667,116.697
1772,7.383333333,116.697
1773,7.3875,117.189
1774,7.391666667,117.436
1775,7.395833333,117.684
1776,7.4,117.932
1777,7.404166667,118.43
1778,7.408333333,118.917
1779,7.4125,119.242
1780,7.416666667,119.491
1781,7.420833333,119.741
1782,7.425,120.166
1783,7.429166667,120.417
1784,7.433333333,120.898
1785,7.4375,121.423
1786,7.441666667,121.478
1787,7.445833333,121.589
1788,7.45,121.842
1789,7.454166667,122.578
1790,7.458333333,122.997
1791,7.4625,123.164
1792,7.466666667,123.25
1793,7.470833333,123.504
1794,7.475,123.671
1795,7.479166667,124.179
1796,7.483333333,124.395
1797,7.4875,124.434
1798,7.491666667,124.649
1799,7.495833333,125.24
1800,7.5,125.41
1801,7.504166667,125.751
1802,7.508333333,126.09
1803,7.5125,126.345
1804,7.516666667,126.345
1805,7.520833333,126.601
1806,7.525,126.857
1807,7.529166667,126.857
1808,7.533333333,127.113
1809,7.5375,127.37
1810,7.541666667,127.37
1811,7.545833333,127.627
1812,7.55,127.796
1813,7.554166667,128.396
1814,7.558333333,128.654
1815,7.5625,128.654
1816,7.566666667,128.912
1817,7.570833333,129.17
1818,7.575,129.17
1819,7.579166667,129.428
1820,7.583333333,129.687
1821,7.5875,129.714
1822,7.591666667,130.114
1823,7.595833333,130.139
1824,7.6,130.397
1825,7.604166667,130.373
1826,7.608333333,130.656
1827,7.6125,130.829
1828,7.616666667,130.829
1829,7.620833333,131.276
1830,7.625,131.361
1831,7.629166667,131.534
1832,7.633333333,131.791
1833,7.6375,131.791
1834,7.641666667,132.223
1835,7.645833333,132.223
1836,7.65,132.647
1837,7.654166667,132.481
1838,7.658333333,132.739
1839,7.6625,133.163
1840,7.666666667,133.163
1841,7.670833333,133.597
1842,7.675,133.422
1843,7.679166667,133.855
1844,7.683333333,133.842
1845,7.6875,134.102
1846,7.691666667,134.102
1847,7.695833333,134.362
1848,7.7,134.89
1849,7.704166667,134.89
1850,7.708333333,135.149
1851,7.7125,135.14
1852,7.716666667,135.4
1853,7.720833333,135.66
1854,7.725,135.838
1855,7.729166667,136.098
1856,7.733333333,136.098
1857,7.7375,136.359
1858,7.741666667,136.786
1859,7.745833333,136.786
1860,7.75,136.786
1861,7.754166667,137.043
1862,7.758333333,137.222
1863,7.7625,137.303
1864,7.766666667,137.303
1865,7.770833333,137.743
1866,7.775,137.905
1867,7.779166667,138.164
1868,7.783333333,138.526
1869,7.7875,138.526
1870,7.791666667,138.786
1871,7.795833333,139.047
1872,7.8,139.047
1873,7.804166667,139.464
1874,7.808333333,139.468
1875,7.8125,139.729
1876,7.816666667,139.729
1877,7.820833333,140.093
1878,7.825,140.353
1879,7.829166667,140.353
1880,7.833333333,140.622
1881,7.8375,140.614
1882,7.841666667,141.034
1883,7.845833333,141.034
1884,7.85,141.294
1885,7.854166667,141.554
1886,7.858333333,141.554
1887,7.8625,141.814
1888,7.866666667,141.814
1889,7.870833333,141.997
1890,7.875,141.997
1891,7.879166667,142.257
1892,7.883333333,142.516
1893,7.8875,142.516
1894,7.891666667,142.776
1895,7.895833333,142.776
1896,7.9,142.776
1897,7.904166667,143.035
1898,7.908333333,143.035
1899,7.9125,143.294
1900,7.916666667,143.294
1901,7.920833333,143.294
1902,7.925,143.553
1903,7.929166667,143.553
1904,7.933333333,143.414
1905,7.9375,143.414
1906,7.941666667,143.553
1907,7.945833333,143.674
1908,7.95,143.674
1909,7.954166667,143.933
1910,7.958333333,143.933
1911,7.9625,143.911
1912,7.966666667,143.911
1913,7.970833333,143.911
1914,7.975,144.169
1915,7.979166667,144.169
1916,7.983333333,144.032
1917,7.9875,144.169
1918,7.991666667,144.032
1919,7.995833333,144.009
1920,8,144.291
1921,8.004166667,144.291
1922,8.008333333,144.452
1923,8.0125,144.452
1924,8.016666667,144.427
1925,8.020833333,145.119
1926,8.025,144.502
1927,8.029166667,144.502
1928,8.033333333,144.427
1929,8.0375,144.427
1930,8.041666667,144.427
1931,8.045833333,144.291
1932,8.05,144.427
1933,8.054166667,144.367
1934,8.058333333,144.341
1935,8.0625,144.367
1936,8.066666667,144.341
1937,8.070833333,144.367
1938,8.075,144.341
1939,8.079166667,144.636
1940,8.083333333,144.502
1941,8.0875,144.636
1942,8.091666667,144.502
1943,8.095833333,144.502
1944,8.1,144.502
1945,8.104166667,144.502
1946,8.108333333,144.367
1947,8.1125,144.502
1948,8.116666667,144.502
1949,8.120833333,144.502
1950,8.125,144.502
1951,8.129166667,144.502
1952,8.133333333,144.502
1953,8.1375,144.367
1954,8.141666667,144.502
1955,8.145833333,144.108
1956,8.15,144.367
1957,8.154166667,144.367
1958,8.158333333,144.367
1959,8.1625,144.083
1960,8.166666667,144.108
1961,8.170833333,144.083
1962,8.175,144.108
1963,8.179166667,144.772
1964,8.183333333,144.404
1965,8.1875,144.772
1966,8.191666667,144.738
1967,8.195833333,144.772
1968,8.2,144.662
1969,8.204166667,144.269
1970,8.208333333,144.169
1971,8.2125,144.845
1972,8.216666667,144.845
1973,8.220833333,144.845
1974,8.225,144.845
1975,8.229166667,144.845
1976,8.233333333,144.871
1977,8.2375,144.452
1978,8.241666667,144.587
1979,8.245833333,144.587
1980,8.25,144.587
1981,8.254166667,144.587
1982,8.258333333,144.587
